@relation FeatureTable

@attribute time numeric
@attribute source string
@attribute destination string
@attribute protocol {Udp,Arp,Tcp}
@attribute length numeric
@attribute caplen numeric
@attribute hlen numeric
@attribute version numeric
@attribute 'output ' numeric

@data
1474189466914,51537,1900,Udp,216,216,8,0,0
1474189466914,0.0.0.0,0.0.0.0,Arp,60,60,6,0,0
1474189466915,55378,10505,Udp,128,128,8,0,0
1474189466917,65186,5355,Udp,95,95,8,0,0
1474189466917,65186,5355,Udp,75,75,8,0,0
1474189466917,0.0.0.0,0.0.0.0,Arp,42,42,6,0,0
1474189466918,2008,2008,Udp,56,56,8,0,0
1474189466918,61294,1900,Udp,175,175,8,0,0
1474189466918,2007,2007,Udp,56,56,8,0,0
1474189467225,64415,5355,Udp,84,84,8,0,0
1474189467225,64313,5355,Udp,84,84,8,0,0
1474189467225,1900,1900,Udp,563,563,8,0,0
1474189467225,64415,5355,Udp,64,64,8,0,0
1474189467225,64313,5355,Udp,64,64,8,0,0
1474189467225,1900,1900,Udp,534,534,8,0,0
1474189467226,2008,2008,Udp,56,56,8,0,0
1474189467226,2007,2007,Udp,56,56,8,0,0
1474189467229,443,51155,Tcp,100,100,5,0,0
1474189467229,443,51155,Tcp,100,100,5,0,0
1474189467229,51155,443,Tcp,66,66,8,0,0
1474189467231,137,137,Udp,92,92,8,0,0
1474189467231,57243,5355,Udp,64,64,8,0,0
1474189467231,63362,5355,Udp,64,64,8,0,0
1474189467231,57243,5355,Udp,84,84,8,0,0
1474189467232,443,51155,Tcp,977,977,5,0,0
1474189467232,51155,443,Tcp,54,54,5,0,0
1474189467239,51155,443,Tcp,100,100,5,0,0
1474189467240,443,51155,Tcp,60,60,5,0,0
1474189467325,53076,1900,Udp,216,216,8,0,0
1474189467325,65186,5355,Udp,95,95,8,0,0
1474189467325,5353,5353,Udp,103,103,8,0,0
1474189467325,5353,5353,Udp,123,123,8,0,0
1474189467325,5353,5353,Udp,56,56,8,0,0
1474189467325,5353,5353,Udp,74,74,8,0,0
1474189467326,5353,5353,Udp,56,56,8,0,0
1474189467326,5353,5353,Udp,56,56,8,0,0
1474189467326,5353,5353,Udp,74,74,8,0,0
1474189467326,5353,5353,Udp,74,74,8,0,0
1474189467328,65186,5355,Udp,75,75,8,0,0
1474189467328,55657,1900,Udp,143,143,8,0,0
1474189467328,2008,2008,Udp,56,56,8,0,0
1474189467328,2007,2007,Udp,56,56,8,0,0
1474189467328,5353,5353,Udp,56,56,8,0,0
1474189467329,5353,5353,Udp,74,74,8,0,0
1474189467329,5353,5353,Udp,74,74,8,0,0
1474189467329,5353,5353,Udp,56,56,8,0,0
1474189467426,5353,5353,Udp,74,74,8,0,0
1474189467427,5353,5353,Udp,56,56,8,0,0
1474189467427,5353,5353,Udp,54,54,8,0,0
1474189467427,5353,5353,Udp,54,54,8,0,0
1474189467427,5353,5353,Udp,54,54,8,0,0
1474189467428,5353,5353,Udp,54,54,8,0,0
1474189467428,5353,5353,Udp,56,56,8,0,0
1474189467429,5353,5353,Udp,74,74,8,0,0
1474189467429,5353,5353,Udp,74,74,8,0,0
1474189467430,5353,5353,Udp,54,54,8,0,0
1474189467430,5353,5353,Udp,74,74,8,0,0
1474189467430,5353,5353,Udp,74,74,8,0,0
1474189467431,2008,2008,Udp,56,56,8,0,0
1474189467431,2007,2007,Udp,56,56,8,0,0
1474189467530,63252,1900,Udp,216,216,8,0,0
1474189467530,137,137,Udp,92,92,8,0,0
1474189467530,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189467530,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189467530,2008,2008,Udp,56,56,8,0,0
1474189467530,2007,2007,Udp,56,56,8,0,0
1474189467606,0.0.0.0,0.0.0.0,Arp,42,42,6,0,0
1474189467608,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189467632,54208,1900,Udp,216,216,8,0,0
1474189467633,68,67,Udp,353,353,8,0,0
1474189467634,57243,5355,Udp,84,84,8,0,0
1474189467634,63362,5355,Udp,84,84,8,0,0
1474189467634,57243,5355,Udp,64,64,8,0,0
1474189467634,63362,5355,Udp,64,64,8,0,0
1474189467634,2008,2008,Udp,56,56,8,0,0
1474189467634,2007,2007,Udp,56,56,8,0,0
1474189467712,51157,443,Tcp,55,55,5,0,0
1474189467714,443,51157,Tcp,66,66,8,0,0
1474189467738,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189467738,51629,1900,Udp,208,208,8,0,0
1474189467738,61269,5355,Udp,95,95,8,0,0
1474189467738,61269,5355,Udp,75,75,8,0,0
1474189467738,63954,1900,Udp,167,167,8,0,0
1474189467738,63954,1900,Udp,167,167,8,0,0
1474189467738,2008,2008,Udp,56,56,8,0,0
1474189467738,2007,2007,Udp,56,56,8,0,0
1474189467837,63954,1900,Udp,167,167,8,0,0
1474189467837,2008,2008,Udp,56,56,8,0,0
1474189467938,2007,2007,Udp,56,56,8,0,0
1474189468041,55414,1900,Udp,167,167,8,0,0
1474189468041,54619,1900,Udp,175,175,8,0,0
1474189468041,137,137,Udp,92,92,8,0,0
1474189468041,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189468042,2008,2008,Udp,56,56,8,0,0
1474189468042,61874,1900,Udp,217,217,8,0,0
1474189468042,2007,2007,Udp,56,56,8,0,0
1474189468043,58191,1900,Udp,216,216,8,0,0
1474189468043,55414,1900,Udp,167,167,8,0,0
1474189468043,58793,10505,Udp,139,139,8,0,0
1474189468143,2008,2008,Udp,56,56,8,0,0
1474189468144,2007,2007,Udp,56,56,8,0,0
1474189468348,61269,5355,Udp,95,95,8,0,0
1474189468348,49296,5355,Udp,84,84,8,0,0
1474189468348,51454,5355,Udp,84,84,8,0,0
1474189468348,61269,5355,Udp,75,75,8,0,0
1474189468348,55414,1900,Udp,167,167,8,0,0
1474189468348,137,137,Udp,92,92,8,0,0
1474189468348,49296,5355,Udp,64,64,8,0,0
1474189468348,51454,5355,Udp,64,64,8,0,0
1474189468348,53076,1900,Udp,216,216,8,0,0
1474189468348,137,137,Udp,92,92,8,0,0
1474189468348,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189468348,5353,5353,Udp,103,103,8,0,0
1474189468349,5353,5353,Udp,123,123,8,0,0
1474189468349,5353,5353,Udp,54,54,8,0,0
1474189468349,5353,5353,Udp,56,56,8,0,0
1474189468349,5353,5353,Udp,54,54,8,0,0
1474189468349,5353,5353,Udp,74,74,8,0,0
1474189468350,5353,5353,Udp,54,54,8,0,0
1474189468350,5353,5353,Udp,54,54,8,0,0
1474189468350,5353,5353,Udp,74,74,8,0,0
1474189468351,5353,5353,Udp,74,74,8,0,0
1474189468351,5353,5353,Udp,56,56,8,0,0
1474189468351,5353,5353,Udp,74,74,8,0,0
1474189468351,5353,5353,Udp,56,56,8,0,0
1474189468352,5353,5353,Udp,74,74,8,0,0
1474189468352,5353,5353,Udp,56,56,8,0,0
1474189468353,5353,5353,Udp,74,74,8,0,0
1474189468353,5353,5353,Udp,74,74,8,0,0
1474189468353,5353,5353,Udp,56,56,8,0,0
1474189468353,5353,5353,Udp,56,56,8,0,0
1474189468354,5353,5353,Udp,56,56,8,0,0
1474189468354,5353,5353,Udp,74,74,8,0,0
1474189468354,5353,5353,Udp,74,74,8,0,0
1474189468354,5353,5353,Udp,56,56,8,0,0
1474189468355,5353,5353,Udp,74,74,8,0,0
1474189468355,5353,5353,Udp,74,74,8,0,0
1474189468355,5353,5353,Udp,56,56,8,0,0
1474189468355,2008,2008,Udp,56,56,8,0,0
1474189468356,2007,2007,Udp,56,56,8,0,0
1474189468356,5353,5353,Udp,56,56,8,0,0
1474189468356,5353,5353,Udp,74,74,8,0,0
1474189468357,5353,5353,Udp,56,56,8,0,0
1474189468357,5353,5353,Udp,56,56,8,0,0
1474189468358,5353,5353,Udp,74,74,8,0,0
1474189468358,5353,5353,Udp,74,74,8,0,0
1474189468358,5353,5353,Udp,74,74,8,0,0
1474189468450,5353,5353,Udp,56,56,8,0,0
1474189468451,5353,5353,Udp,74,74,8,0,0
1474189468451,60264,10505,Udp,139,139,8,0,0
1474189468452,63252,1900,Udp,216,216,8,0,0
1474189468453,2008,2008,Udp,56,56,8,0,0
1474189468453,63283,10505,Udp,131,131,8,0,0
1474189468453,2007,2007,Udp,56,56,8,0,0
1474189468553,2008,2008,Udp,56,56,8,0,0
1474189468553,2007,2007,Udp,56,56,8,0,0
1474189468860,54208,1900,Udp,216,216,8,0,0
1474189468860,49296,5355,Udp,64,64,8,0,0
1474189468860,51454,5355,Udp,64,64,8,0,0
1474189468860,137,137,Udp,92,92,8,0,0
1474189468860,51454,5355,Udp,84,84,8,0,0
1474189468860,49296,5355,Udp,84,84,8,0,0
1474189468860,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189468860,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189468860,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189468860,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189468861,5353,5353,Udp,82,82,8,0,0
1474189468861,5353,5353,Udp,102,102,8,0,0
1474189468861,5353,5353,Udp,56,56,8,0,0
1474189468861,5353,5353,Udp,74,74,8,0,0
1474189468861,5353,5353,Udp,56,56,8,0,0
1474189468861,5353,5353,Udp,74,74,8,0,0
1474189468862,2008,2008,Udp,56,56,8,0,0
1474189468862,2007,2007,Udp,56,56,8,0,0
1474189468862,5353,5353,Udp,56,56,8,0,0
1474189468862,5353,5353,Udp,74,74,8,0,0
1474189468863,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189468863,5353,5353,Udp,74,74,8,0,0
1474189468863,5353,5353,Udp,74,74,8,0,0
1474189468863,5353,5353,Udp,56,56,8,0,0
1474189468864,5353,5353,Udp,56,56,8,0,0
1474189468865,5353,5353,Udp,74,74,8,0,0
1474189468865,55381,10505,Udp,128,128,8,0,0
1474189468865,5353,5353,Udp,56,56,8,0,0
1474189468865,5353,5353,Udp,56,56,8,0,0
1474189468866,5353,5353,Udp,74,74,8,0,0
1474189468866,5353,5353,Udp,56,56,8,0,0
1474189468866,5353,5353,Udp,74,74,8,0,0
1474189468866,5353,5353,Udp,74,74,8,0,0
1474189468867,5353,5353,Udp,56,56,8,0,0
1474189468867,5353,5353,Udp,74,74,8,0,0
1474189468868,5353,5353,Udp,56,56,8,0,0
1474189468868,5353,5353,Udp,74,74,8,0,0
1474189468963,55122,5355,Udp,95,95,8,0,0
1474189468963,56487,5355,Udp,89,89,8,0,0
1474189468963,137,137,Udp,92,92,8,0,0
1474189468963,5353,5353,Udp,54,54,8,0,0
1474189468964,137,137,Udp,92,92,8,0,0
1474189468964,5353,5353,Udp,54,54,8,0,0
1474189468964,5353,5353,Udp,56,56,8,0,0
